,asin,num_ratings,photo_url,price,rank,star_rating,title,url,department,page
477,B0752XM8VN,"15,350","https://images-na.ssl-images-amazon.com/images/I/81BBnepDBwL._AC_UL300_SR300,200_.jpg",$9.99,78,4.4,"Gorilla Heavy Duty Spray Adhesive, Multipurpose and Repositionable, 14 Ounce, Clear, (Pack of 1)",https://www.amazon.com/Gorilla-Heavy-Adhesive-Multipurpose-Repositionable/dp/B0752XM8VN/ref=zg_bs_g_arts-crafts_d_sccl_28/131-1634265-9121701?psc=1,"Arts, Crafts & Sewing",2
478,B09DTZLXF4,"5,035","https://images-na.ssl-images-amazon.com/images/I/71popk5tHnL._AC_UL300_SR300,200_.jpg",$4.99,79,4.6,"600PCS Sewing Pins Straight Pin for Fabric, Pearlized Ball Head Quilting Pins Long 1.5inch, Multicolor Corsage Stick Pins for Dressmaker, Jewelry DIY Decoration, Craft and Sewing Project",https://www.amazon.com/Straight-Pearlized-Multicolor-Dressmaker-Decoration/dp/B09DTZLXF4/ref=zg_bs_g_arts-crafts_d_sccl_29/131-1634265-9121701?psc=1,"Arts, Crafts & Sewing",2
479,B0948WG3KV,"3,691","https://images-na.ssl-images-amazon.com/images/I/61RgxcIylpL._AC_UL300_SR300,200_.jpg",$6.79,80,4.4,ALLFUN 1000 Pieces Clear Glue Points Dots Double Sided Adhesive Removable for Balloons Craft Sticky,https://www.amazon.com/Pieces-Points-Adhesive-Removable-Balloons/dp/B0948WG3KV/ref=zg_bs_g_arts-crafts_d_sccl_30/131-1634265-9121701?psc=1,"Arts, Crafts & Sewing",2
480,B08Z76J9YT,10709,https://m.media-amazon.com/images/I/41yLGcug-PL._AC_SL500_.jpg,7.99,81,4.6,"Bstorify Scrapbook Album 60 Pages (8 x 8 Inch) Brown Thick 200gsm Kraft Paper, Photo Album Scrapbook, Memory Book - Ideal for Your Scrapbooking Albums Art & Craft Projects",https://www.amazon.com/Bstorify-Square-Scrapbook-Ribbon-Closure/dp/B08Z76J9YT,"Arts, Crafts & Sewing",2
481,B098HXCJNQ,6885,https://m.media-amazon.com/images/I/51HraiflZmL._AC_SL500_.jpg,5.99,82,4.5,"Huhuhero 340 Pack Safety Pins Assorted, 5 Different Sizes Small and Large Safety Pins, Safety Pins for Clothes Costume Sewing, Nickel Plated Steel Pin Bulk, Arts and Crafts Supplies (Silver)",https://www.amazon.com/Assorted-Different-Pinning-Jackets-Clothes/dp/B098HXCJNQ,"Arts, Crafts & Sewing",2
482,B07NRB5G3Q,18155,https://m.media-amazon.com/images/I/511HcWOcgzL._AC_SL500_.jpg,39.99,83,4.8,Ohuhu Alcohol Markers Brush Tip: 48-Color Double Tipped Art Marker Set for Artist Adults Coloring Illustrations -Honolulu -Brush & Chisel -Refillable,https://www.amazon.com/Ohuhu-Alcohol-Markers-Brush-Illustrations/dp/B07NRB5G3Q,"Arts, Crafts & Sewing",2
483,B07V9KMNGY,30629,https://m.media-amazon.com/images/I/31x6k6URzcL._AC_SL500_.jpg,5.87,84,4.7,"LEOBRO Silicone Mat for Resin Molds, 2 PCS 15.7"" x 11.7"" Playdough Mat, Silicone Sheet for Crafts Jewelry Resin Molds Mat, Nonstick Silicone Craft Mats for UV Resin, Paint, Clay, Blue & Rose Red",https://www.amazon.com/LEOBRO-Silicone-Placemat-Multipurpose-Heat-Resistant/dp/B07V9KMNGY,"Arts, Crafts & Sewing",2
484,B00178QSE6,20978,https://m.media-amazon.com/images/I/31MrDyqnAkL._AC_SL500_.jpg,6.36,85,4.1,Aleene's Fabric Fusion Permanent Fabric Adhesive 4 fl. oz.,https://www.amazon.com/Aleenes-Fabric-Fusion-Permanent-Adhesive/dp/B00178QSE6,"Arts, Crafts & Sewing",2
485,B08S7HR1BG,7641,https://m.media-amazon.com/images/I/51RgJ4o4JsL._AC_SL500_.jpg,6.99,86,4.6,"Yexixsr 566PCS Safety Eyes and Noses for Amigurumi, Stuffed Crochet Eyes with Washers, Craft Doll Eyes and Nose for Teddy Bear, Crochet Toy, Stuffed Doll and Plush Animal (Various Sizes)",https://www.amazon.com/Yexixsr-Plastic-Washers-Amigurumi-Crochet/dp/B08S7HR1BG,"Arts, Crafts & Sewing",2
486,B019CSHSW8,15377,https://m.media-amazon.com/images/I/31nrbYRsPlL._AC_SL500_.jpg,34.99,87,4.4,"Worx WX082L 4V ZipSnip Cordless Electric Scissors, fabric scissors, rotary cutter",https://www.amazon.com/WX082L-Cordless-Electric-Scissors-scissors/dp/B019CSHSW8,"Arts, Crafts & Sewing",2
487,B07QX9SKN8,35935,https://m.media-amazon.com/images/I/41y8WRQdKBL._AC_SL500_.jpg,8.98,88,4.3,"ONine Leather Repair Patch，Leather Repair Tape, 3 x 60 inches Leather Repair Patch for Furniture,Vinyl Repair Kit，Leather Couch Patch，for Sofas, Furniture, Car Seats, Office Chairs(Black)",https://www.amazon.com/Leather-Self-Adhesive-Genuine-Furniture-Drivers/dp/B07QX9SKN8,"Arts, Crafts & Sewing",2
488,B0006L9QR6,426,https://m.media-amazon.com/images/I/31XokgEngDL._AC_SL500_.jpg,8.72,89,4.6,"Winsor & Newton Professional Water Colour Paint, 0.17-oz Tube, Titanium White",https://www.amazon.com/Winsor-Newton-Professional-Colour-Titanium/dp/B0006L9QR6,"Arts, Crafts & Sewing",2
489,B0CJF2FTK4,2359,https://m.media-amazon.com/images/I/51kH1jy-MML._AC_SL500_.jpg,19.99,90,4.6,"48 Colors Acrylic Paint Pens, Dual Tip Acrylic Paint Markers with Brush Tip and Fine Tip, Acrylic Pens for Rock Painting, Wood, Canvas, Stone, Glass, Ceramic,DIY Crafts Making Art Supplies",https://www.amazon.com/Acrylic-Markers-Painting-Ceramic-Supplies/dp/B0CJF2FTK4,"Arts, Crafts & Sewing",2
490,B000B7Q9KM,51585,https://m.media-amazon.com/images/I/41iPc+xfThL._AC_SL500_.jpg,5.49,91,4.4,All-Purpose Liquid Dye (100720),https://www.amazon.com/Rit-Dye-Liquid-Fabric-8-Ounce/dp/B000B7Q9KM,"Arts, Crafts & Sewing",2
491,B07RNNL6RT,21238,https://m.media-amazon.com/images/I/51wkECGcxfL._AC_SL500_.jpg,15.29,92,4.7,"Yarniss 14 Size Crochet Hooks Set,2mm(B)-10mm(N) Ergonomic Crochet Hooks with Case for Arthritic Hands,Long Crochet Needles",https://www.amazon.com/Sizes-Crochet-Ergonomic-Arthritic-Needles/dp/B07RNNL6RT,"Arts, Crafts & Sewing",2
492,B0BXSHXYGL,936,https://m.media-amazon.com/images/I/51k8IqNIseL._AC_SL500_.jpg,39.99,93,4.5,"HOMBYS Sage Green Chunky Chenille Yarn for Crocheting, Bulky Thick Fluffy Yarn for Knitting,Super Bulky Chunky Yarn for Hand Knitting Blanket, Soft Plush Yarn, 8 Jumbo Pack (27 yds,8 oz Each Skein)",https://www.amazon.com/HOMBYS-Chenille-Crocheting-Knitting-Blanket/dp/B0BXSHXYGL,"Arts, Crafts & Sewing",2
493,B07K791YRP,38564,https://m.media-amazon.com/images/I/41Fu3HVVtbL._AC_SL500_.jpg,17.99,94,4.7,"Gorilla Dual Temp Mini Hot Glue Gun Kit with 30 Hot Glue Sticks, Precision Nozzle, and Easy Squeeze Trigger, for DIY, Craft, Repairs, and More, Orange (Combo Pack:1 Mini Gun, 30 Glue Sticks)",https://www.amazon.com/Gorilla-8401509-Hot-Glue-Sticks/dp/B07K791YRP,"Arts, Crafts & Sewing",2
494,B0B35ZPXXW,4920,https://m.media-amazon.com/images/I/51gJIIMi94L._AC_SL500_.jpg,19.99,95,4.3,"BAISITE Paint by Numbers Kit for Adults Beginners,12"" Wx16 L 2 Pack Canvas for Painting Kits for Adults in Colorful Box-Sunset Lake Mountains1112",https://www.amazon.com/Beginners-BAISITE-Paintwork-Paintbrushes-Pigment-1112/dp/B0B35ZPXXW,"Arts, Crafts & Sewing",2
495,B07Z86PHP8,15513,https://m.media-amazon.com/images/I/51uk9Ih3NiL._AC_SL500_.jpg,20.48,96,4.8,"POSCA 8-Color Paint Marker Set, PC-5M Medium",https://www.amazon.com/POSCA-8-Color-Paint-Marker-Medium/dp/B07Z86PHP8,"Arts, Crafts & Sewing",2
496,B0BNDN87NX,3812,https://m.media-amazon.com/images/I/51NywOCibJL._AC_SL500_.jpg,8.54,97,4.5,Muchcute Micro Fineliner Drawing Art Pens: 12 Black Fine Line Waterproof Ink Set Artist Supplies Archival Inking Markers Liner Sketch Outline Anime Gifts Manga Sketching Watercolor Zentangle Kit Stuff,https://www.amazon.com/Micro-Fineliner-Drawing-Art-Pens/dp/B0BNDN87NX,"Arts, Crafts & Sewing",2
497,B0C1RC5Y7F,2132,https://m.media-amazon.com/images/I/41Sf-YEnE+L._AC_SL500_.jpg,5.99,98,4.7,"PerkHomy 17.5"" x 1,200"" (100') Brown Kraft Paper Roll for Gift Wrapping Bulletin Board Kids Craft Art Bouquet Flower Packing Moving Shipping Floor Covering Table 70GSM 50LB (Brown, 17.5"" x 100')",https://www.amazon.com/PerkHomy-Wrapping-Bulletin-Shipping-Covering/dp/B0C1RC5Y7F,"Arts, Crafts & Sewing",2
498,B08RCL28KS,5547,https://m.media-amazon.com/images/I/41VUDXHPW-L._AC_SL500_.jpg,8.99,99,4.5,Gold Necklace Extenders 14k Gold Plated Extender Chain 925 Sterling Silver Extension Bracelet Extender Gold Chain Extenders for Necklaces 3 Pcs (1 2 3 Inch)(Gold),https://www.amazon.com/Necklace-Extenders-Sterling-Extension-Bracelet/dp/B08RCL28KS,"Arts, Crafts & Sewing",2
499,B0CX8Z72F4,407,https://m.media-amazon.com/images/I/41VMDJMy7LL._AC_SL500_.jpg,5.99,100,4.7,"Bflaae Ring Sizer Measuring Tool Kit, 27 PCS Stainless Steel Measuring Ring Tool, US Ring Size 0-13 with Half Size, 2 PCS Reusable Finger Size Tape with Magnified Glass 1-17 USA Rings Size",https://www.amazon.com/Bflaae-Measuring-Stainless-Reusable-Magnified/dp/B0CX8Z72F4,"Arts, Crafts & Sewing",2
500,B0DFMZMKFJ,Mel Robbins,"https://images-na.ssl-images-amazon.com/images/I/91citwjfRtL._AC_UL300_SR300,200_.jpg",$29.66,1,4.6,,https://www.amazon.com/Let-Them-Theory-Life-Changing-Millions/dp/B0DFMZMKFJ/ref=zg_bs_g_audible_d_sccl_1/143-6151706-4258747?isALC=true,Audible Books & Originals,1
501,B0DJ3HX6K2,Shari Franke,"https://images-na.ssl-images-amazon.com/images/I/71MfoaPQkGL._AC_UL300_SR300,200_.jpg",$13.47,2,4.8,,https://www.amazon.com/House-My-Mother-Daughters-Freedom/dp/B0DJ3HX6K2/ref=zg_bs_g_audible_d_sccl_2/143-6151706-4258747?isALC=true,Audible Books & Originals,1
502,B0CZF874CW,Rebecca Yarros,"https://images-na.ssl-images-amazon.com/images/I/91IFAH+CLvL._AC_UL300_SR300,200_.jpg",$27.55,3,,,https://www.amazon.com/Onyx-Storm-Empyrean-Book-3/dp/B0CZF874CW/ref=zg_bs_g_audible_d_sccl_3/143-6151706-4258747?isALC=true,Audible Books & Originals,1
503,B0BVDJ293G,Rebecca Yarros,"https://images-na.ssl-images-amazon.com/images/I/A15A7wamBML._AC_UL300_SR300,200_.jpg",$22.57,4,4.8,,https://www.amazon.com/Fourth-Wing-Empyrean-Book-1/dp/B0BVDJ293G/ref=zg_bs_g_audible_d_sccl_4/143-6151706-4258747?isALC=true,Audible Books & Originals,1
504,B0C9V75P93,Rebecca Yarros,"https://images-na.ssl-images-amazon.com/images/I/A19tBquzlPL._AC_UL300_SR300,200_.jpg",$26.33,5,4.7,,https://www.amazon.com/Iron-Flame-Empyrean-Book-2/dp/B0C9V75P93/ref=zg_bs_g_audible_d_sccl_5/143-6151706-4258747?isALC=true,Audible Books & Originals,1
505,B07RFSSYBH,James Clear,"https://images-na.ssl-images-amazon.com/images/I/71F4+7rk2eL._AC_UL300_SR300,200_.jpg",$15.75,6,4.8,,https://www.amazon.com/Atomic-Habits-James-Clear-audiobook/dp/B07RFSSYBH/ref=zg_bs_g_audible_d_sccl_6/143-6151706-4258747?isALC=true,Audible Books & Originals,1
506,B0DCCBSP4Y,Nate Van Coops,"https://images-na.ssl-images-amazon.com/images/I/81kUauiz-PL._AC_UL300_SR300,200_.jpg",$17.46,7,4.5,,https://www.amazon.com/Tropic-Angel-Archangel-Aviation-Thrillers/dp/B0DCCBSP4Y/ref=zg_bs_g_audible_d_sccl_7/143-6151706-4258747?isALC=true,Audible Books & Originals,1
507,B0DBJBFHGT,Callie Hart,"https://images-na.ssl-images-amazon.com/images/I/91twAM86egL._AC_UL300_SR300,200_.jpg",$52.49,8,4.6,,https://www.amazon.com/Quicksilver-Fae-Alchemy-Book-1/dp/B0DBJBFHGT/ref=zg_bs_g_audible_d_sccl_8/143-6151706-4258747?isALC=true,Audible Books & Originals,1
508,B09XRF2SWN,Freida McFadden,"https://images-na.ssl-images-amazon.com/images/I/81Y1TlywXDL._AC_UL300_SR300,200_.jpg",$17.46,9,4.5,,https://www.amazon.com/Audible-The-Housemaid/dp/B09XRF2SWN/ref=zg_bs_g_audible_d_sccl_9/143-6151706-4258747?isALC=true,Audible Books & Originals,1
509,B0CKLZGC6V,Alison Espach,"https://images-na.ssl-images-amazon.com/images/I/91vslEy2cFL._AC_UL300_SR300,200_.jpg",$17.71,10,4.3,,https://www.amazon.com/The-Wedding-People-A-Novel/dp/B0CKLZGC6V/ref=zg_bs_g_audible_d_sccl_10/143-6151706-4258747?isALC=true,Audible Books & Originals,1
510,B0CBCYFW9S,Percival Everett,"https://images-na.ssl-images-amazon.com/images/I/61Q+YtA9SpL._AC_UL300_SR300,200_.jpg",$17.72,11,4.6,,https://www.amazon.com/Audible-James-A-Novel/dp/B0CBCYFW9S/ref=zg_bs_g_audible_d_sccl_11/143-6151706-4258747?isALC=true,Audible Books & Originals,1
511,B0C4QD5VPB,Kristin Hannah,"https://images-na.ssl-images-amazon.com/images/I/91I78fRFUTL._AC_UL300_SR300,200_.jpg",$21.65,12,4.7,,https://www.amazon.com/Audible-The-Women-A-Novel/dp/B0C4QD5VPB/ref=zg_bs_g_audible_d_sccl_12/143-6151706-4258747?isALC=true,Audible Books & Originals,1
512,B0CYJW3L7H,Rebecca Yarros,"https://images-na.ssl-images-amazon.com/images/I/A1hsfukbQoL._AC_UL300_SR300,200_.jpg",$24.07,13,4.6,,https://www.amazon.com/Iron-Flame-Part-Dramatized-Adaptation/dp/B0CYJW3L7H/ref=zg_bs_g_audible_d_sccl_13/143-6151706-4258747?isALC=true,Audible Books & Originals,1
513,B0CQPM4H6K,Rebecca Yarros,"https://images-na.ssl-images-amazon.com/images/I/A12YwvnhJbL._AC_UL300_SR300,200_.jpg",$18.80,14,4.8,,https://www.amazon.com/Fourth-Wing-Part-Dramatized-Adaptation/dp/B0CQPM4H6K/ref=zg_bs_g_audible_d_sccl_14/143-6151706-4258747?isALC=true,Audible Books & Originals,1
514,B0CQ2WYS21,Brandon Sanderson,"https://images-na.ssl-images-amazon.com/images/I/91JnG-CF2+L._AC_UL300_SR300,200_.jpg",$32.80,15,4.7,,https://www.amazon.com/Wind-Truth-Book-Stormlight-Archive/dp/B0CQ2WYS21/ref=zg_bs_g_audible_d_sccl_15/143-6151706-4258747?isALC=true,Audible Books & Originals,1
515,B0D7WYQ5X3,Navessa Allen,"https://images-na.ssl-images-amazon.com/images/I/91wIFSIuyTL._AC_UL300_SR300,200_.jpg",$23.88,16,4.5,,https://www.amazon.com/Lights-Out-Into-Darkness-Novel/dp/B0D7WYQ5X3/ref=zg_bs_g_audible_d_sccl_16/143-6151706-4258747?isALC=true,Audible Books & Originals,1
516,B0CKS5T6LM,Rebecca Yarros,"https://images-na.ssl-images-amazon.com/images/I/A1b01NnIXHL._AC_UL300_SR300,200_.jpg",$15.04,17,4.6,,https://www.amazon.com/Fourth-Wing-Part-Dramatized-Adaptation/dp/B0CKS5T6LM/ref=zg_bs_g_audible_d_sccl_17/143-6151706-4258747?isALC=true,Audible Books & Originals,1
517,B0D3RH1B8X,Rebecca Yarros,"https://images-na.ssl-images-amazon.com/images/I/A1F63Mb-viL._AC_UL300_SR300,200_.jpg",$17.50,18,4.8,,https://www.amazon.com/Iron-Flame-Part-Dramatized-Adaptation/dp/B0D3RH1B8X/ref=zg_bs_g_audible_d_sccl_18/143-6151706-4258747?isALC=true,Audible Books & Originals,1
518,B0CLH8D891,Liz Moore,"https://images-na.ssl-images-amazon.com/images/I/91WvkZFZq9L._AC_UL300_SR300,200_.jpg",$19.69,19,4.4,,https://www.amazon.com/Audible-God-Woods-Novel/dp/B0CLH8D891/ref=zg_bs_g_audible_d_sccl_19/143-6151706-4258747?isALC=true,Audible Books & Originals,1
519,B0D3QNT4T2,Freida McFadden,"https://images-na.ssl-images-amazon.com/images/I/71oIK6RjPzL._AC_UL300_SR300,200_.jpg",$17.50,20,4.3,,https://www.amazon.com/Audible-The-Boyfriend/dp/B0D3QNT4T2/ref=zg_bs_g_audible_d_sccl_20/143-6151706-4258747?isALC=true,Audible Books & Originals,1
520,B0BXK3SRBL,Ariel Lawhon,"https://images-na.ssl-images-amazon.com/images/I/A1bAAofyAIL._AC_UL300_SR300,200_.jpg",$19.69,21,4.6,,https://www.amazon.com/The-Frozen-River-A-Novel/dp/B0BXK3SRBL/ref=zg_bs_g_audible_d_sccl_21/143-6151706-4258747?isALC=true,Audible Books & Originals,1
521,B0C9N2L56X,Jonathan Haidt,"https://images-na.ssl-images-amazon.com/images/I/81YamcIftmL._AC_UL300_SR300,200_.jpg",$17.72,22,4.6,,https://www.amazon.com/Anxious-Generation-Rewiring-Childhood-Epidemic/dp/B0C9N2L56X/ref=zg_bs_g_audible_d_sccl_22/143-6151706-4258747?isALC=true,Audible Books & Originals,1
522,B01DYO4MVG,Sarah J. Maas,"https://images-na.ssl-images-amazon.com/images/I/81rXZ3NDrKL._AC_UL300_SR300,200_.jpg",$22.57,23,4.8,,https://www.amazon.com/A-Court-of-Mist-and-Fury-audiobook/dp/B01DYO4MVG/ref=zg_bs_g_audible_d_sccl_23/143-6151706-4258747?isALC=true,Audible Books & Originals,1
523,B09LVYYTJJ,Robert F. Kennedy Jr.,"https://images-na.ssl-images-amazon.com/images/I/71BVG6H3yRL._AC_UL300_SR300,200_.jpg",$26.21,24,4.8,,https://www.amazon.com/Real-Anthony-Fauci-Pharma-Democracy/dp/B09LVYYTJJ/ref=zg_bs_g_audible_d_sccl_24/143-6151706-4258747?isALC=true,Audible Books & Originals,1
524,B0CVSJJLW4,Liane Moriarty,"https://images-na.ssl-images-amazon.com/images/I/81acBEy5nBL._AC_UL300_SR300,200_.jpg",$21.66,25,4.3,,https://www.amazon.com/Audible-Here-One-Moment/dp/B0CVSJJLW4/ref=zg_bs_g_audible_d_sccl_25/143-6151706-4258747?isALC=true,Audible Books & Originals,1
525,B071RR4DPV,Sarah J. Maas,"https://images-na.ssl-images-amazon.com/images/I/81kScfXoFbL._AC_UL300_SR300,200_.jpg",$26.33,26,4.7,,https://www.amazon.com/A-Court-of-Wings-and-Ruin-audiobook/dp/B071RR4DPV/ref=zg_bs_g_audible_d_sccl_26/143-6151706-4258747?isALC=true,Audible Books & Originals,1
526,B0CPKXGL6Q,Chris Whitaker,"https://images-na.ssl-images-amazon.com/images/I/91oSP-pAk1L._AC_UL300_SR300,200_.jpg",$19.69,27,4.6,,https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=zg_bs_g_audible_d_sccl_27/143-6151706-4258747?isALC=true,Audible Books & Originals,1
527,B08GB58KD5,Andy Weir,"https://images-na.ssl-images-amazon.com/images/I/91vS2L5YfEL._AC_UL300_SR300,200_.jpg",$26.21,28,4.7,,https://www.amazon.com/Project-Hail-Mary/dp/B08GB58KD5/ref=zg_bs_g_audible_d_sccl_28/143-6151706-4258747?isALC=true,Audible Books & Originals,1
528,B00NY8OTR0,Kristin Hannah,"https://images-na.ssl-images-amazon.com/images/I/81MSoBp+PAL._AC_UL300_SR300,200_.jpg",$21.65,29,4.7,,https://www.amazon.com/The-Nightingale-Kristin-Hannah-audiobook/dp/B00NY8OTR0/ref=zg_bs_g_audible_d_sccl_29/143-6151706-4258747?isALC=true,Audible Books & Originals,1
529,B00X0TKUS0,Robert Greene,"https://images-na.ssl-images-amazon.com/images/I/71s-d6iLlaL._AC_UL300_SR300,200_.jpg",$17.36,30,4.7,,https://www.amazon.com/48-Laws-of-Power-Robert-Greene-audiobook/dp/B00X0TKUS0/ref=zg_bs_g_audible_d_sccl_30/143-6151706-4258747?isALC=true,Audible Books & Originals,1
530,B0DN3QKXVB,271,https://m.media-amazon.com/images/I/51jrvs9ZuiL._AC_SL500_.jpg,0.0,31,4.8,Threshold: Stories from Cradle,https://www.amazon.com/Audible-Threshold-Stories-from-Cradle/dp/B0DN3QKXVB,Audible Books & Originals,1
531,B017V4IMVQ,135415,https://m.media-amazon.com/images/I/51xJbFMRsxL._AC_SL500_.jpg,0.0,32,4.8,"Harry Potter and the Sorcerer's Stone, Book 1",https://www.amazon.com/Harry-Potter-Sorcerers-Stone-Book/dp/B017V4IMVQ,Audible Books & Originals,1
532,B0BSVFGW4M,238314,https://m.media-amazon.com/images/I/51WR3i5EfIL._AC_SL500_.jpg,0.0,33,4.4,The Housemaid's Secret,https://www.amazon.com/Audible-The-Housemaids-Secret/dp/B0BSVFGW4M,Audible Books & Originals,1
533,B0C3PCKQGX,27072,https://m.media-amazon.com/images/I/51zllGBPiuL._AC_SL500_.jpg,0.0,34,4.3,Listen for the Lie: A Novel,https://www.amazon.com/Audible-Listen-Lie-Novel/dp/B0C3PCKQGX,Audible Books & Originals,1
534,B0041JKFJW,75325,https://m.media-amazon.com/images/I/51hAwcG3oNL._AC_SL500_.jpg,0.0,35,4.8,"The Way of Kings: The Stormlight Archive, Book 1",https://www.amazon.com/The-Way-of-Kings-audiobook/dp/B0041JKFJW,Audible Books & Originals,1
535,B000CC3MGA,18909,https://m.media-amazon.com/images/I/41ctIrOMGUL._AC_SL500_.jpg,0.0,36,4.7,A New Earth: Awakening Your Life's Purpose,https://www.amazon.com/A-New-Earth-Eckhart-Tolle-audiobook/dp/B000CC3MGA,Audible Books & Originals,1
536,B0D5RFG8KQ,2625,https://m.media-amazon.com/images/I/41tzpa44XrL._AC_SL500_.jpg,0.0,37,4.4,"Revenge of the Tipping Point: Overstories, Superspreaders, and the Rise of Social Engineering",https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders/dp/B0D5RFG8KQ,Audible Books & Originals,1
537,B07Q4XWX8C,378424,https://m.media-amazon.com/images/I/511i1nvprYL._AC_SL500_.jpg,0.0,38,4.6,Verity,https://www.amazon.com/Verity-Colleen-Hoover-audiobook/dp/B07Q4XWX8C,Audible Books & Originals,1
538,B08HLW2JXD,70766,https://m.media-amazon.com/images/I/51m+AA2gNaL._AC_SL500_.jpg,0.0,39,4.6,Greenlights,https://www.amazon.com/Greenlights/dp/B08HLW2JXD,Audible Books & Originals,1
539,B08D9WJ9G8,58479,https://m.media-amazon.com/images/I/51BDnlOHmvL._AC_SL500_.jpg,0.0,40,4.7,"The Psychology of Money: Timeless Lessons on Wealth, Greed, and Happiness",https://www.amazon.com/Psychology-Money-Timeless-Lessons-Happiness/dp/B08D9WJ9G8,Audible Books & Originals,1
540,B08T1NR1Q7,128086,https://m.media-amazon.com/images/I/41-2dH617lL._AC_SL500_.jpg,0.0,41,4.4,"Throne of Glass: Throne of Glass, Book 1",https://www.amazon.com/Throne-of-Glass/dp/B08T1NR1Q7,Audible Books & Originals,1
541,B012BQ4GQE,104871,https://m.media-amazon.com/images/I/51e32+-DSML._AC_SL500_.jpg,0.0,42,4.8,Queen of Shadows,https://www.amazon.com/Queen-of-Shadows-Sarah-J-Maas-audiobook/dp/B012BQ4GQE,Audible Books & Originals,1
542,B01I29Y344,149608,https://m.media-amazon.com/images/I/51MT0MbpD7L._AC_SL500_.jpg,0.0,43,4.5,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/B01I29Y344,Audible Books & Originals,1
543,B0D5J76G3H,2657,https://m.media-amazon.com/images/I/410qkVplskL._AC_SL500_.jpg,0.0,44,4.6,Cher: Part One: The Memoir,https://www.amazon.com/Cher-The-Memoir-Part-One/dp/B0D5J76G3H,Audible Books & Originals,1
544,B08V8877BY,16283,https://m.media-amazon.com/images/I/51HIZdnqASL._AC_SL500_.jpg,0.0,45,4.7,Dungeon Crawler Carl: A LitRPG/Gamelit Adventure,https://www.amazon.com/Dungeon-Crawler-Carl-Gamelit-Adventure/dp/B08V8877BY,Audible Books & Originals,1
545,B0CWMNP1S4,6578,https://m.media-amazon.com/images/I/51rBuclo+0L._AC_SL500_.jpg,0.0,46,4.6,Be Ready When the Luck Happens: A Memoir,https://www.amazon.com/Be-Ready-When-Luck-Happens/dp/B0CWMNP1S4,Audible Books & Originals,1
546,B0CK8HCKVC,46583,https://m.media-amazon.com/images/I/51C2DPurbKL._AC_SL500_.jpg,0.0,47,4.3,"Butcher & Blackbird: The Ruinous Love Trilogy, Book 1",https://www.amazon.com/Butcher-Blackbird-Ruinous-Love-Trilogy/dp/B0CK8HCKVC,Audible Books & Originals,1
547,B08V5H41F1,108374,https://m.media-amazon.com/images/I/51HGlLR3eJL._AC_SL500_.jpg,0.0,48,4.6,"Crown of Midnight: Throne of Glass, Book 2",https://www.amazon.com/Crown-of-Midnight/dp/B08V5H41F1,Audible Books & Originals,1
548,B09CH915FH,100147,https://m.media-amazon.com/images/I/51M8OpWSB8L._AC_SL500_.jpg,0.0,49,4.7,"Heir of Fire: Throne of Glass, Book 3",https://www.amazon.com/Heir-Fire-Throne-Glass-Book/dp/B09CH915FH,Audible Books & Originals,1
549,B08FCXG1SB,192551,https://m.media-amazon.com/images/I/51Qwc0KgcbL._AC_SL500_.jpg,0.0,50,4.8,A Court of Silver Flames,https://www.amazon.com/A-Court-of-Silver-Flames/dp/B08FCXG1SB,Audible Books & Originals,1
